paper_id,title
1156-FIND,MaskLoRA: LowвЂ‘Rank SubspaceвЂ“Induced Token Masking for Efficient and Faithful Language Models
377-MAIN,Specialization through Collaboration: Understanding Expert Interaction in Mixture-of-Expert Large Language Models
455-MAIN,ViGoEmotions: A Benchmark Dataset using LLM Annotation For Fine-grained Emotion Detection on Vietnamese Texts
82-MAIN,MULSUM: A Multimodal Summarization System with Vis-Aligner and Diversity-Aware Image Selection
182-IND,Balanced Accuracy: The Right Metric for Evaluating LLM Judges - Explained through Youden’s J statistic
540-MAIN,Polyglots or Multitudes? Multilingual LLM Answers to Value-laden Multiple-Choice Questions
994-MAIN,Confidence Leaps in LLM Reasoning: Early Stopping and Cross-Model Transfer
759-FIND,KGHaluBench: A Knowledge Graph-Based Hallucination Benchmark for Evaluating the Breadth and Depth of LLM Knowledge
465-MAIN,How Good Are LLMs at Processing Tool Outputs?
13-SRW,Thesis Proposal: Efficient KV Cache Reuse for Multi-Document Retrieval-Augmented Generation
392-MAIN,Assessing the Impact of Typological Features on Multilingual Machine Translation in the Age of Large Language Models
484-MAIN,Coupling Local Context and Global Semantic Prototypes via a Hierarchical Architecture for Rhetorical Roles Labeling
8207-TACL,Fine-Grained Reward Optimization for Machine Translation using Error Severity Mappings
1002-SRW,Mask What Matters: Mitigating Object Hallucinations in Large Vision–Language Models with Object-Aligned Visual Contrastive Decoding
1302-MAIN,Image Corruption-Inspired Membership Inference Attacks against Large Vision-Language Models
177-MAIN,Lexical Popularity: Quantifying the Impact of Pre-training for LLM Performance
712-FIND,Logits-Based Block Pruning with Affine Transformations for Large Language Models
619-FIND,Multi-Agent Procedural Graph Extraction with Structural and Logical Refinement
648-MAIN,Journey Before Destination: On the importance of Visual Faithfulness in Slow Thinking
410-MAIN,What Breaks Knowledge Graph based RAG? Empirical Insights into Reasoning under Incomplete Knowledge
1147-FIND,Test-time Corpus Feedback: From Retrieval to RAG
638-MAIN,Learning to Ideate for Machine Learning Engineering Agents
599-MAIN,KAD: A Framework for Proxy-based Test-time Alignment with Knapsack Approximation Deferral
1286-MAIN,BILLY: Steering Large Language Models via Merging Persona Vectors for Creative Generation
1270-FIND,Thinking Beyond the Local: Multi-View Instructed Adaptive Reasoning in KG-Enhanced LLMs
367-MAIN,Computational Benchmarks for Egyptian Arabic Child Directed Speech
178-SRW,From Sentences to Proof Trees: Leveraging Language Models for Structured Reasoning
1083-MAIN,Continual Neural Topic Model
526-MAIN,Helios: A Foundational Language Model for Smart Energy Knowledge Reasoning and Application
101-MAIN,PromptFE: Automated Feature Engineering by Prompting
499-FIND,Training-Free Text Emotion Tagging via LLM-Based Best-Worst Scaling
284-MAIN,Hacking Neural Evaluation Metrics with a Single Text
1177-FIND,Compositional Reasoning via Joint Image and Language Decomposition
132-MAIN,Identifying Fine-grained Forms of Populism in Political Discourse: A Case Study on Donald Trump's Presidential Campaigns
1115-MAIN,Do Images Speak Louder than Words? Investigating the Effect of Textual Misinformation in VLMs
178-FIND,How Important is вЂ�PerfectвЂ™ English for Machine Translation Prompts?
344-FIND,SCAN: Semantic Document Layout Analysis for Textual and Visual Retrieval-Augmented Generation
70-MAIN,Understanding Jailbreak Success: A Study of Latent Space Dynamics in Large Language Models
1054-FIND,LetвЂ™s Simplify Step by Step: Guiding LLM Towards Multilingual Unsupervised Proficiency-Controlled Sentence Simplification
1342-FIND,Learning to Judge: LLMs Designing and Applying Evaluation Rubrics
825-FIND,The Curse of Verbalization: How Presentation Order Constrains LLM Reasoning
21-SRW,Construction of an Evaluation Dataset for Hallucination Detection in Japanese Summarization Task
949-MAIN,Extending Audio Context for Long-Form Understanding in Large Audio-Language Models
121-MAIN,"When Does Auxiliary Modality Matter in Solving Geometric Problems? A Comprehensive Study of Textual, Formal, and Visual Modalities"
76-SRW,Annotation-Efficient Vision-Language Model Adaptation to the Polish Language Using the LLaVA Framework
185-IND,DIRECT: Directional Relevance in Conversational Trajectories
585-FIND,SAGE : A Top-Down Bottom-Up Knowledge-Grounded User Simulator for Multi-turn Agent Evaluation
737-MAIN,Taxation Perspectives from Large Language Models: A Case Study on Additional Tax Penalties
288-FIND,Intention-Adaptive LLM Fine-Tuning for Text Revision Generation
707-FIND,StrucSum: Graph-Structured Reasoning for Long Document Extractive Summarization with LLMs
126-FIND,Do Diacritics Matter? Evaluating the Impact of Arabic Diacritics on Tokenization and LLM Benchmarks
1185-MAIN,An Empirical Study of Collective Behaviors and Social Dynamics in Large Language Model Agents
54-MAIN,Beyond Sample-Level Feedback: Using Reference-Level Feedback to Guide Data Synthesis
850-FIND,QueerGen: How LLMs Reflect Societal Norms on Gender and Sexuality in Sentence Completion Task
364-FIND,"See More, Store Less: Memory-Efficient Resolution for Video Moment Retrieval"
1231-MAIN,RAFFLES: Reasoning-based Attribution of Faults for LLM Systems
1059-MAIN,CacheNotes: Task-Aware Key-Value Cache Compression for Reasoning-Intensive Knowledge Tasks
210-MAIN,Utterance-level Detection Framework for LLM-Involved Content Detection in Conversational Setting
140-MAIN,InfiGUIAgent: A Multimodal Generalist GUI Agent with Native Reasoning and Reflection
1154-MAIN,LLMs Know More About Numbers than They Can Say
771-MAIN,Recursive numeral systems are highly regular and easy to process
797-MAIN,"NLP for Social Good: A Survey and Outlook of Challenges, Opportunities and Responsible Deployment"
1026-MAIN,Unintended Token-Level Memorization in Language Model Fine-Tuning
1007-MAIN,TReX: Tokenizer Regression for Optimal Data Mixture
143-SRW,Automatic Generation of a Compositional QA Benchmark for Geospatial Reasoning under Spatial and Entity Constraints
786-MAIN,Evaluation and LLM-Guided Learning of ICD Coding Rationales
14-MAIN,LM-Lexicon: Improving Definition Modeling via Harmonizing Semantic Experts
519-MAIN,Expanding the Boundaries of Vision Prior Knowledge in Multi-modal Large Language Models
1063-MAIN,Beyond Blind Following: Evaluating Robustness of LLM Agents under Imperfect Guidance
1359-MAIN,Generating Multi-Aspect Queries for Conversational Search
523-FIND,MathMist: A Parallel Multilingual Benchmark Dataset for Mathematical Problem Solving and Reasoning
604-MAIN,IDEAlign: Comparing Ideas of Large Language Models to Domain Experts
375-FIND,Navigating the Impact of Structured Output Format on Large Language Models through the Compass of Causal Inference
776-FIND,Attribute-Controlled Translation with Preference Optimization
169-SRW,Broken Chains: The Cost of Incomplete Reasoning in LLMs
390-FIND,Feature Drift: How Fine-Tuning Repurposes Representations in LLMs
398-FIND,Persona Switch: Mixing Distinct Perspectives in Decoding Time
497-FIND,Representation Collapse in Machine Translation Through the Lens of Angular Dispersion
490-MAIN,PEFT-Bench: A Parameter-Efficient Fine-Tuning Methods Benchmark
927-FIND,Crafting Adversarial Inputs for Large Vision-Language Models Using Black-Box Optimization
572-FIND,Multilingual-To-Multimodal (M2M): Unlocking New Languages with Monolingual Text
92-SRW,Efficient Low-Resource Language Model Using Tokenizer Transfer
14-SRW,Thesis proposal: COGNILENS: Analyzing Cognitive Decline in Language Models for Alzheimer's Monitoring
86-SRW,DRAGOn: Designing RAG On Periodically Updated Corpus
454-MAIN,Argumentation and Judgement Factors: LLM-based Discovery and Application in Insurance Disputes
684-MAIN,"Don't Generate, Classify! Low-Latency Prompt Optimization with Structured Complementary Prompt"
1025-FIND,Sparse Brains are Also Adaptive Brains: Cognitive-Load-Aware Dynamic Activation for LLMs
104-IND,SAGE: An Agentic Explainer Framework for Interpreting SAE Features in Language Models
1098-MAIN,"Emotionally Charged, Logically Blurred: AI-driven Emotional Framing Impairs Human Fallacy Detection"
1209-MAIN,How Robust Are Router-LLMs? Analysis of the Fragility of LLM Routing Capabilities
184-MAIN,Training in Step-by-Step Formal Reasoning Improves Pronominal Reasoning in Language Models
314-MAIN,RECIPE-TKG: From Sparse History to Structured Reasoning for LLM-based Temporal Knowledge Graph Completion
366-FIND,RB-LoRA: Rank-Balanced Aggregation for Low-Rank Adaptation with Federated Fine-Tuning
336-FIND,CROWDSELECT: SyntheticInstruction Data Selection with Multi-LLM Wisdom
1139-MAIN,BLUR: A Bi-Level Optimization Approach for LLM Unlearning
271-MAIN,RoZO: Geometry-Aware Zeroth-Order Fine-Tuning on Low-Rank Adapters for Black-Box Large Language Models
320-MAIN,"Barriers to Discrete Reasoning with Transformers: A Survey Across Depth, Exactness, and Bandwidth"
1220-MAIN,Diagnosing Vision Language Models' Perception by Leveraging Human Methods for Color Vision Deficiencies
1268-MAIN,Look Before You Leap: A Lookahead Reasoning Quality Gate for Speculative Decoding
1197-MAIN,On the Mathematical Relationship Between Layer Normalization and Dynamic Activation Functions
238-MAIN,TDFlow: Agentic Workflows for Test Driven Development
347-FIND,Unified Multimodal Interleaved Document Representation for Retrieval
229-MAIN,AutoBool: Reinforcement-Learned LLM for Effective Automatic Systematic Reviews Boolean Query Generation
945-MAIN,Beyond Length: Context-Aware Expansion and Independence as Developmentally Sensitive Evaluation in Child Utterances
172-SRW,Active Learning for Corpus Refinement: Cost-Effective Preprocessing to Improve Validity of Applied Quantitative Text Analysis
9-SRW,Voice Identification of 1960s Tamil Singers Using Transfer Learning for Preserving Cultural Heritage
35-SRW,"Call, Reward, Repeat: Advancing Dialog State Tracking with GRPO and Function Calling"
491-FIND,"Ask Me Again Differently: GRAS for Measuring Bias in Vision Language Models on Gender, Race, Age, and Skin Tone"
442-FIND,SEAM: Bridging the Temporal-Semantic Granularity Gap for LLM-based Speech Recognition
512-FIND,Can LLMs Reason Like Doctors? Exploring the Limits of Large Language Models in Complex Medical Reasoning
241-MAIN,ExAnte: A Benchmark for Ex-Ante Inference in Large Language Models
9193-TACL,Automatic Reviewers Fail to Detect Faulty Reasoning in Research Papers: A New Counterfactual Evaluation Framework
1158-MAIN,Incentivizing Strong Reasoning from Weak Supervision
399-FIND,Revealing the Truth with ConLLM for Detecting Multi-Modal Deepfakes
110-MAIN,Online Difficulty Filtering for Reasoning Oriented Reinforcement Learning
106-MAIN,Detecting (Un)answerability in Large Language Models with Linear Directions
935-MAIN,MERLIN: Multi-Stage Curriculum Alignment for Multilingual Encoder-LLM Integration in Cross-Lingual Reasoning
460-MAIN,MathEDU: Feedback Generation on Problem-Solving Processes for Mathematical Learning Support
203-FIND,DebateQA: Evaluating Question Answering on Debatable Knowledge
92-IND,OCR or Not? Rethinking Document Information Extraction in the MLLMs Era with Real-World Large-Scale Datasets
474-FIND,Uncertainty Quantification for Evaluating Gender Bias in Machine Translation
990-FIND,Think Just Enough: Leveraging Self-Assessed Confidence for Adaptive Reasoning in Language Models
263-MAIN,Adaptive HelpfulnessвЂ“Harmlessness Alignment with Preference Vectors
1265-MAIN,Happiness is Sharing a Vocabulary: A Study of Transliteration Methods
498-MAIN,LAILA: A Large Trait-Based Dataset for Arabic Automated Essay Scoring
1347-MAIN,"Do Psychometric Tests Work for Large Language Models? Evaluation of Tests on Sexism, Racism, and Morality"
1217-MAIN,Beyond Semantics: How Temporal Biases Shapes Retrieval in Transformer and State-Space Models
628-FIND,DeepSieve: Information Sieving via LLM-as-a-Knowledge-Router
101-IND,"Medical Summarization in Practice: Design, Deployment, and Analysis of a Clinical Summarization System for a German Hospital"
652-FIND,ConVerse: Benchmarking Contextual Safety in Agent-to-Agent Conversations
496-MAIN,Decoding the Market's Pulse: Context-Enriched Agentic Retrieval Augmented Generation for Predicting Post-Earnings Price Shocks
1157-MAIN,SCENEBench: An Audio Understanding Benchmark Grounded in Assistive and Industrial Use Cases
80-IND,A Compliance-Preserving Retrieval System for Aircraft MRO Task Search
1149-FIND,RADAR: A Reasoning-Guided Attribution Framework for Explainable Visual Data Analysis
1215-FIND,Role-Conditioned Refusals: Evaluating Access Control Reasoning in Large Language Models
1116-MAIN,Sycophancy Hides Linearly in the Attention Heads
717-MAIN,$\infty$-MoE: Generalizing Mixture of Experts to Infinite Experts
264-FIND,Causal Activation Steering via Sparse Mediation
943-MAIN,Analysing the role of lexical and temporal information in turn-taking through predictability
517-FIND,"TextMine: Data, Evaluation Framework and Ontology-guided LLM Pipeline for Humanitarian Mine Action"
38-MAIN,Early-Exit and Instant Confidence Translation Quality Estimation
3155-CL,The Quest for the Right Mediator: Surveying Mechanistic Interpretability for NLP Through the Lens of Causal Mediation Analysis
127-FIND,Pelican Soup Framework: A Theoretical Framework for Language Model Capabilities
715-MAIN,ARREST: Adversarial Resilient Regulation Enhancing Safety and Truth in Large Language Models
87-IND,When Speed Meets Intelligence: Scalable Conversational NER in an Ever-evolving World
1384-FIND,FactAppeal: Identifying Epistemic Factual Appeals in News Media
823-FIND,Knowing What's Missing: Assessing Information Sufficiency in Question Answering
144-FIND,Exploring Iterative Controllable Summarization with Large Language Models
1153-MAIN,Evidential Semantic Entropy for LLM Uncertainty Quantification
602-MAIN,DocPolarBERT: A Pre-trained Model for Document Understanding with Relative Polar Coordinate Encoding of Layout Structures
503-MAIN,Live API-Bench: 2500+ Live APIs for Testing Multi-Step Tool Calling
808-MAIN,MEVER: Multi-Modal and Explainable Claim Verification with Graph-based Evidence Retrieval
813-FIND,A Scalable Framework for Automated NER Annotation Correction in Low-Resource Languages
916-MAIN,Tracking the Limits of Knowledge Propagation: How LLMs Fail at Multi-Step Reasoning with Conflicting Knowledge
1277-FIND,DAMASHA: Detecting AI in Mixed Adversarial Texts via Segmentation with Human-interpretable Attribution
8559-TACL,Ev2R: Evaluating Evidence Retrieval in Automated Fact-Checking
685-MAIN,CHROMIC: Chronological Reasoning Across Multi-Panel Comics
60-MAIN,Hierarchical Text Classification with LLM-Refined Taxonomies
1011-MAIN,Activation-Space Personality Steering: Hybrid Layer Selection for Stable Trait Control in LLMs
600-MAIN,When Can We Trust LLMs in Mental Health? Large-Scale Benchmarks for Reliable LLM Evaluation
670-FIND,Reasoning about Uncertainty: Do Reasoning Models Know When They Don't Know?
53-IND,Scaling Intent Understanding: A Framework for Classification with Clarification using Lightweight LLMs
162-SRW,Hospitality-VQA: Decision-Oriented Informativeness Evaluation for Vision–Language Models
114-IND,Improving Training Efficiency and Reducing Maintenance Costs via Language Specific Model Merging
953-MAIN,Detecting Hallucinations in Vision-Language Models without Generating a Single Token
1288-MAIN,Unveiling Intrinsic Dimension of Texts: from Academic Abstract to Creative Story
298-FIND,Don’t Judge Code by Its Cover: Exploring Biases in LLM Judges for Code Evaluation
1348-FIND,PsyProbe: Proactive and Interpretable Dialogue through User State Modeling for Exploratory Counseling
1294-FIND,Decoding Time Series with LLMs: A Multi-Agent Framework for Cross-Domain Annotation
563-MAIN,A Unified View on Emotion Representation in Large Language Models
578-FIND,Ensemble Privacy Defense for Knowledge-Intensive LLMs against Membership Inference Attacks
1350-MAIN,ReFACT: A Benchmark for Scientific Confabulation Detection with Positional Error Annotations
644-MAIN,Validating Automatic Evaluation of Controllable Counterspeech Generation: Rankings Matter More Than Scores
239-MAIN,Contrastive Learning with Narrative Twins for Modeling Story Salience
678-FIND,AutoAnoEval: Semantic-Aware Model Selection via Tree-Guided LLM Reasoning for Tabular Anomaly Detection
319-FIND,Unsupervised Detection of LLM-Generated Text in Korean Using Syntactic and Semantic Cues
155-MAIN,Persona Prompting as a Lens on LLM Social Reasoning
556-FIND,Beyond Divergent Creativity: A Human-Based Evaluation of Creativity in Large Language Models
1367-FIND,MEENA (PersianMMMU): Multimodal-Multilingual Educational Exams for N-level Assessment
795-MAIN,Persuasion Tokens for Editing Factual Knowledge in LLMs
522-MAIN,Classifying and Addressing the Diversity of Errors in Retrieval-Augmented Generation Systems
148-SRW,An Evaluation of Classifiers for Mapping Generative LLM Responses to Answer Options of Multiple-choice Questionnaires
1237-FIND,Task-aware Block Pruning with Output Distribution Signals for Large Language Models
1305-MAIN,Becoming Experienced Judges: Selective Test-Time Learning for Evaluators
744-FIND,Science Across Languages: Assessing LLM Multilingual Translation of Scientific Papers
425-MAIN,Reassessing Active Learning Adoption in Contemporary NLP: A Community Survey
188-MAIN,Uncovering Hidden Correctness in LLM Causal Reasoning via Symbolic Verification
1006-SRW,Do Multi-Agents Solve Better Than Single? Evaluating Agentic Frameworks for Diagram-Grounded Geometry Problem Solving and Reasoning
1352-MAIN,Cosine Similarity as Logits?: A Scalable Knowledge Probe Using Embedding Vectors from Generative Language Models
530-MAIN,FAID: Fine-grained AI-generated Text Detection using Multi-task Auxiliary and Multi-level Contrastive Learning
770-MAIN,Can you map it to English? The Role of Cross-Lingual Alignment in Multilingual Performance of LLMs
641-MAIN,Rethinking Reading Order: Toward Generalizable Document Understanding with LLM-based Relation Modeling
158-FIND,$\texttt{KNN-SSD}$: Enabling Dynamic Self-Speculative Decoding via Nearest Neighbor Layer Set Optimization
325-MAIN,Too Open for Opinion? Embracing Open-Endedness in Large Language Models for Social Simulation
1253-FIND,Evaluating Multi-Hop Reasoning in Large Language Models: A Chemistry-Centric Benchmark
255-FIND,DRAGON: Domain-specific Robust Automatic Data Generation for RAG Optimization
306-FIND,Deterministic Personality Editing of Large Language Models Using Adversarial Conversational History
59-SRW,Plasticity vs. Rigidity: The Impact of Low-Rank Adapters on Reasoning on a Micro-Budget
352-MAIN,Enhancing Auto-regressive Chain-of-Thought through Loop-Aligned Reasoning
323-MAIN,Exploring Speaker Anonymization Methods for Low-Resource Text-to-Speech
108-FIND,Unleashing the Unseen: Harnessing Benign Datasets for Jailbreaking Large Language Models
1035-FIND,DuFFin: A Dual-Level Fingerprinting Framework for LLMs IP Protection
134-MAIN,SCoNE: a Self-Correcting and Noise-Augmented Method for Complex Biological and Chemical Named Entity Recognition
1173-FIND,Neural network embeddings recover value dimensions from psychometric survey items on par with human data
167-IND,ARQA: A Benchmark for Grounded Table–Text QA in Enterprise Annual Reports
1078-MAIN,How Do LLMs Generate Contrastive Sentiments? A Mechanistic Perspective
758-MAIN,Knowing the Facts but Choosing the Shortcut: Understanding How Large Language Models Compare Entities
114-MAIN,BigTokDetect: A ClinicallyвЂ‘Informed VisionвЂ“Language Model Framework for Detecting ProвЂ‘Bigorexia Videos on TikTok
981-MAIN,Evaluation of Deontic Conditional Reasoning in Large Language Models: The Case of Wason's Selection Task
547-MAIN,When Flores Bloomz Wrong: An Analysis of Cross-Lingual Contamination in Machine Translation Evaluation
1015-SRW,What Persona Are We Missing? Identifying Unknown Relevant Personas for Faithful User Simulation
1349-FIND,Learning from Child-directed Speech in Two-language Scenarios: A French-English Case-Study
921-FIND,Jailbreaking Safeguarded Text-to-Image Models via Large Language Models
734-MAIN,Steering Large Language Models for Machine Translation Personalization
1338-MAIN,Statistical Foundations of DIME: Risk Estimation for Practical Index Selection
46-SRW,The Clinical Fingerprint: Comparing the Rhetorical Integrity and Epistemic Safety of Human Physicians and Large Language Models
856-MAIN,Lost in Formatting: How Output Formats Skew LLM Performance on Information Extraction
954-MAIN,Nanda Family: Open-Weights Generative Large Language Models for Hindi
97-SRW,How Do Lexical Senses Correspond Between Spoken German and German Sign Language?
417-MAIN,NeuronMoE: Efficient Cross-Lingual Extension via Neuron-Guided Mixture-of-Experts
341-MAIN,I know you are different! Towards Persona Driven Knowledge-infused Dialogue Assistant
1121-FIND,ART: Attention-Regularized Transformers for Multi-Modal Robustness
120-MAIN,OD-Stega: LLM-Based Relatively Secure Steganography via Optimized Distributions
996-MAIN,Rethinking Creativity Evaluation: A Critical Analysis of Existing Creativity Evaluations
23-SRW,Comparing Text Compression Capabilities of Large Language Models with Traditional Compression Algorithms
400-MAIN,Disentangling Knowledge and Reasoning in Biomedical QA Benchmarks
95-FIND,How to Make LMs Strong Node Classifiers?
1164-MAIN,Agent-Testing Agent: A Meta-Agent for Automated Testing and Evaluation of Conversational AI Agents
569-FIND,MIMIC: Multi-party Dialogue Augmentation via Speaker Stylistic Transfer
904-MAIN,Tracing Multilingual Knowledge Acquisition Dynamics in Domain Adaptation: A Case Study of English-Japanese Biomedical Adaptation
56-MAIN,Investigating the Multilingual Calibration Effects of Language Model Instruction Tuning
1202-FIND,Evaluating Sparse Autoencoders for Monosemantic Representation
1142-FIND,FactSelfCheck: Fact-Level Black-Box Hallucination Detection for LLMs
1200-FIND,QueStER: Query Specification for Generative Keyword-Based Retrieval
1194-MAIN,JointCal: Efficient and Effective Domain-adapted Compression
343-FIND,Pushing the Frontiers of Scientific Fact-Checking: The SCINLP Dataset
543-FIND,Emotion Alignment Between Text and Speech is Limited: A Cross-Modal Study
97-MAIN,Detecting Subtle Sense Shift with Polysemy-Aware Trends
486-MAIN,Safe-Unsafe Concept Separation Emerges from a Single Direction in Language Models Activation Space
679-MAIN,Prompt-driven Detection of Offensive Urdu Language using Large Language Models
1307-FIND,Query4Regex: Verifiable Regex Transformation through Formal Operations from NL and DSL Queries
57-IND,HotelQuEST: Balancing Quality and Efficiency in Agentic Search
985-FIND,Position Encoding with Random Float Sampling Enhances Length Generalization of Transformers
46-IND,Router-Suggest: A Router-based Framework for Auto-Completions in Visually-Grounded Conversations
430-MAIN,Beyond вЂњNot Novel EnoughвЂќ: Enriching Scholarly Critique with LLM-Assisted Feedback
802-MAIN,Investigating Language and Retrieval Bias in Multilingual Previously Fact-Checked Claim Detection
1355-FIND,DeVisE: Towards the Behavioral Testing of Medical Large Language Models
450-FIND,"Foundations of LLM Knowledge Materialization: Termination, Reproducibility, Robustness"
933-FIND,NUBench: A Benchmark for LLMs' Sentence-Level Negation Understanding
53-MAIN,SCoPE VLM: Selective Context Processing for Efficient Document Navigation in Vision-Language Models
353-MAIN,Task-Level Instructions Induction for Audio Question Answering from Few Examples
909-MAIN,Beyond Random Sampling: Efficient Language Model Pretraining via Curriculum Learning
714-MAIN,Word Surprisal Correlates with Sentential Contradiction in LLMs
647-FIND,SMART-Editor: A Multi-Agent Framework for Human-Like Design Editing with Structural Integrity
95-SRW,Beyond Bias Scores: Unmasking Vacuous Neutrality in Small Language Models
534-MAIN,Personality Editing for Language Models through Adjusting Self-Referential Queries
322-MAIN,PaperSearchQA: Learning to Search and Reason over Scientific Papers with RLVR
532-FIND,Enhancing Reliability in Community Question Answering with an Expert-Oriented RAG System
513-MAIN,MALicious INTent Dataset and Inoculating LLMs for Enhanced Disinformation Detection
842-MAIN,DART: Leveraging Multi-Agent Disagreement for Tool Recruitment in Multimodal Reasoning
121-IND,Assertion-Conditioned Compliance: A Provenance-Aware Vulnerability in Multi-Turn Tool-Calling Agents
845-FIND,Towards Fair and Efficient De-identification: Quantifying the Efficiency and Generalizability of De-identification Approaches
891-FIND,MAPRO: Recasting Multi-Agent Prompt Optimization as Maximum a Posteriori Inference
722-FIND,What Really Matters for Table LLMs? A Meta-Evaluation of Model and Data Effects
662-FIND,DRIVINGVQA: A Dataset for Interleaved Visual Chain-of-Thought in Real-World Driving Scenarios
272-FIND,PromptPrism: A Linguistically-Inspired Taxonomy for Prompts
167-SRW,Colorism in Large Vision-Language Models: An Empirical Exploration of Socioeconomic Linguistic Bias
112-MAIN,Humans and transformer LMs: Abstraction drives language learning
180-IND,Lightweight Domain-Specific Language Model for Real-Time Structuring of Medical Prescriptions
435-MAIN,ReMedQA: Are We Done With Medical Multiple-Choice Benchmarks?
937-FIND,What Makes a Good Query? Measuring the Impact of Human-Confusing Linguistic Features on LLM Performance
469-MAIN,Do LLM hallucination detectors suffer from low-resource effect?
50-MAIN,GRITHopper: Decomposition-Free Multi-Hop Dense Retrieval
253-FIND,Towards the First NLP Benchmark for Ladin - an Extremely Low-Resource Language
117-MAIN,Auditing Language Model Unlearning via Information Decomposition
118-SRW,"Thesis Proposal: Stability-Aware, Evidence-Grounded Knowledge Graphs for Substance Use Disorders and Social Determinants of Health"
137-SRW,$\texttt{lrnn-lib}$: A library for Linear RNNs
267-FIND,LLMs Faithfully and Iteratively Compute Answers During CoT: A Systematic Analysis With Multi-hop Arithmetics
723-FIND,Evaluating Morphological Plausibility of Subword Tokenization via Statistical Alignment with Morpho-Syntactic Features
130-FIND,"I Know, but I Don't Know! How Persona Conflict Undermines Instruction Adherence in Large Language Models"
794-MAIN,INSURE-Dial: A Phase-Aware Conversational Dataset & Benchmark for Compliance Verification and Phase Detection
642-FIND,HapticLLaMA: A Multimodal Sensory Language Model for Haptic Captioning
609-MAIN,It's All About the Confidence: An Unsupervised Approach for Multilingual Historical Entity Linking using Large Language Models
73-MAIN,Do Political Opinions Transfer Between Western Languages? An Analysis of Unaligned and Aligned Multilingual LLMs
1106-FIND,COIG-P: A High-Quality and Large-Scale Chinese Preference Dataset for Alignment with Human Values
1314-MAIN,Are All Prompt Components Value-Neutral? Understanding the Heterogeneous Adversarial Robustness of Dissected Prompt in LLMs
65-SRW,Text-to-Text Automatic Story Generation: A Survey
1051-MAIN,Explaining Generalization of AI-Generated Text Detectors Through Linguistic Analysis
624-MAIN,ToxiGAN: Toxic Data Augmentation via LLM-Guided Directional Adversarial Generation
96-MAIN,Tailored Emotional LLM-Supporter: Enhancing Cultural Sensitivity
96-SRW,From Detection to Explanation: Modeling Fine-Grained Emotional Social Influence Techniques with LLMs and Human Preferences
1096-MAIN,CHiRPE: A Step Towards Real-World Clinical NLP with Clinician-Oriented Model Explanations
84-FIND,Mitigating Copy Bias in In-Context Learning through Neuron Pruning
100-SRW,Evaluating Cost-Efficiency of LLMs in a RAG Setup on Polish Wikipedia: Quality vs. Energy Consumption
136-IND,Toward Automatic Delegation Extraction in Japanese Law
894-FIND,ExpressivityBench: Can LLMs Communicate Implicitly?
541-MAIN,ABCD-LINK: Annotation Bootstrapping for Cross-Document Fine-Grained Links
49-SRW,Acceleration of Backpropagation in Linear Layers of Transformer Models Based on Gradient Structure
59-IND,TASER: Table Agents for Schema-guided Extraction and Recommendation
228-FIND,Toward Beginner-Friendly LLMs for Language Learning: Controlling Difficulty in Conversation
112-SRW,Energy Matching based Preference Learning for Diffusion Langauge Models
1309-FIND,IMRNNs: An Efficient Method for Interpretable Dense Retrieval via Embedding Modulation
489-FIND,"Bias in the East, Bias in the West: A Bilingual Analysis of LLM Political Bias on U.S.- and China-Related Issues"
101-SRW,Thesis Proposal: Measuring Prejudice at Scale
452-MAIN,Communication Enables Cooperation in LLM Agents: A Comparison with Curriculum-Based Approaches
800-FIND,"Emotion Recognition in Multi-Speaker Conversations through Speaker Identification, Knowledge Distillation, and Hierarchical Fusion"
424-MAIN,Measuring Linguistic Competence of LLMs on Indigenous Languages of the Americas
731-FIND,MOSAIC: Masked Objective with Selective Adaptation for In-domain Contrastive Learning
780-FIND,ReciFine: Finely Annotated Recipe Dataset for Controllable Recipe Generation
987-FIND,Open-Domain Safety Policy Construction
305-MAIN,LingGen: Linguistic Fine-grained Controlled Generation
612-MAIN,SoS: Analysis of Surface over Semantics in Multilingual Text-To-Image Generation
733-FIND,BitBypass: A New Direction in Jailbreaking Aligned Large Language Models with Bitstream Camouflage
270-MAIN,SearchLLM: Detecting LLM Paraphrased Text by Measuring the Similarity with Regeneration of the Candidate Source via Search Engine
1235-MAIN,Jailbreaks as Inference-Time Alignment: A Framework for Understanding Safety Failures in LLMs
1222-MAIN,Active Generalized Category Discovery with Diverse LLM Feedback
976-FIND,Program-of-Thought Reveals LLM Abstraction Ceilings
515-FIND,Testing Low-Resource Language Support in LLMs Using Language Proficiency Exams: the Case of Luxembourgish
94-SRW,LLMs Exhibit Performative Fairness When Generating Profiles with Complex Geopolitical Identities
329-MAIN,Knowledge Extraction on Semi-Structured Content: Does It Remain Relevant for Question Answering in the Era of LLMs?
123-MAIN,Sparse Adapter Fusion for Continual Learning in NLP
423-MAIN,AdaptBPE: From General Purpose to Specialized Tokenizers
1183-MAIN,Do You See Me?: A Diagnostic Benchmark for Evaluating Visual Perception in Multimodal Language Models
52-SRW,When Prompt Optimization Becomes Jailbreaking: Adaptive Red-Teaming of Large Language Models
573-MAIN,x-SAL: Leading Symbolic Reasoning across Languages via Cross-lingual Symbolic-Aided Language Model
1388-FIND,MapCoder-Lite: Distilling Multi-Agent Coding into a Single Small LLM
150-IND,CODMAS: A Dialectic Multi-Agent Collaborative Framework for Structured RTL Optimization
